codeInsee,CodePostal,NomOrganisme,NomCommune,Email,Téléphone,Url,Adresse,Latitude,Longitude,dateMiseAJour
19253,19310,Mairie de Segonzac,Segonzac,segonzac19.mairie@orange.fr,05 55 25 11 16,http://www.segonzac19.fr,Le Bourg,45.2758293152,1.27709197998,2017-03-31
37180,37220,Mairie de Parçay-sur-Vienne,Parçay-sur-Vienne,mairiedeparcaysurvienne@wanadoo.fr,02 47 58 54 57,"",20 rue du 8-Mai-1945,47.1041984558,0.477477997541,2017-05-10
26157,26740,Mairie de La Laupie,La Laupie,mairie.la-laupie@wanadoo.fr,04 75 91 80 20,"",1 place de la Libération,44.602465,4.845571,2016-12-16
33109,33640,Mairie de Castres-Gironde,Castres-Gironde,mairie-de-castres-gironde@wanadoo.fr,05 56 67 02 10,http://www.castres-gironde.fr,1 place de la Mairie,44.6984939575,-0.445183992386,2017-02-21
62731,62124,Mairie de Ruyaulcourt,Ruyaulcourt,mairie.ruyaulcourt@wanadoo.fr,+33 3 21 73 32 69,"",2 rue Roquin,50.0830993652,3.01327991486,2015-08-12
87160,87190,Mairie de Saint-Léger-Magnazeix,Saint-Léger-Magnazeix,mairiestleger@wanadoo.fr,05 55 68 20 39,http://stlegermagnazeix.com,8 avenue du Clocher,46.2880935669,1.24724400043,2017-03-31
76559,76190,Mairie de Saint-Aubin-de-Crétot,Saint-Aubin-de-Crétot,mairie.staubincretot@wanadoo.fr,02 35 96 20 76,"",25 rue de la Mairie,49.5528831482,0.597699999809,2016-12-16
24012,24590,Mairie d'Archignac,Archignac,mairie.archignac@orange.fr,+33 5 53 28 86 17,http://www.archignac.fr,Le Bourg,45.011397,1.312385,2016-02-08
45225,45390,Mairie de La Neuville-sur-Essonne,La Neuville-sur-Essonne,mairielaneuville45@orange.fr,02 38 39 12 11,http://www.mairie-laneuvillesuressonne.fr,20 rue du Mesnil,48.1870994568,2.37050008774,2017-05-10
77278,77120,Mairie de Marolles-en-Brie,Marolles-en-Brie,mairiemarollesenbrie77@cegetel.net,01 64 04 61 74,"",3 place de la Mairie,48.7760764,3.1628124,2017-05-10
62787,62170,Mairie de Sempy,Sempy,mairiedesempy@wanadoo.fr,+33 3 21 86 06 83,"",1 place des Tilleuls,50.4932060242,1.87776505947,2015-08-12
39232,39150,Mairie de Fort-du-Plasne,Fort-du-Plasne,communefortduplasne@wanadoo.fr,03 84 60 14 42,"",100 Grande rue,46.6577987671,5.96663999557,2016-11-14
25058,25720,Mairie de Beure,Beure,beure.mairie@wanadoo.fr,03 81 52 61 30,http://www.beure.fr,45 rue de Besançon,47.2078268,6.0040815,2016-11-14
16364,16310,Mairie de Sauvagnac,Sauvagnac,communedesauvagnac@orange.fr,05 45 65 30 39,"",Le Bourg,"","",2017-10-30
82096,82290,Mairie de La Ville-Dieu-du-Temple,La Ville-Dieu-du-Temple,mairie-la.ville.dieu.du.temple@info82.com,05 63 31 60 29,"",12-14 Grand'rue,44.0342906,1.2172344,2017-10-09
55582,55700,Mairie de Wiseppe,Wiseppe,wiseppe.mairie@wanadoo.fr,03 29 80 42 08,"",5 Grande rue,49.4575996399,5.17286014557,2017-06-13
50290,50220,Mairie de Marcilly,Marcilly,mairiemarcilly-50@wanadoo.fr,02 33 48 40 11,http://marcilly.blogspot.fr,Le Bourg,48.6492365,-1.2518208,2017-04-21
47232,47350,Mairie de Saint-Barthélemy-d'Agenais,Saint-Barthélemy-d'Agenais,mairie.st.barthelemy@wanadoo.fr,05 53 89 62 14,"",Rue de l'Église,44.5214996338,0.37335601449,2017-02-21
21464,21700,Mairie de Nuits-Saint-Georges,Nuits-Saint-Georges,mairie@nuitsstgeorges.com,03 80 62 01 20,http://www.ville-nuits-saint-georges.fr,Place d'Argentine,47.1377077,4.9500731,2017-04-21
81175,81630,Mairie de Montdurausse,Montdurausse,commune.montdurausse@orange.fr,05 63 33 53 01,"",Le Bourg,43.9471588135,1.5740519762,2016-10-10
73222,73232,Mairie de Saint-Alban-Leysse,Saint-Alban-Leysse Cedex,mairie@saintalbanleysse.fr,04 79 33 13 57,http://www.saintalbanleysse.fr,120 avenue de la Mairie,45.5800018311,5.9602599144,2016-12-16
51590,51340,Mairie de Vanault-les-Dames,Vanault-les-Dames,mairievanaultlesdames@orange.fr,03 26 73 33 15,"",4 place du Matras,48.8451004028,4.77429008484,2017-07-10
17011,17350,Mairie d'Annepont,Annepont,annepont@mairie17.com,+33 5 46 91 78 74,"",2 lotissement La Cigogne,45.8395996094,-0.616433024406,2015-08-12
2B122,20218,Mairie de Gavignano,Gavignano,mairie-gavignano@wanadoo.fr,+33 4 95 48 40 69,"",Place de l'Église,42.4182167053,9.28682136536,2015-04-22
45031,45270,Mairie de Bellegarde,Bellegarde,direction@bellegarde45.fr,02 38 90 10 03,http://www.bellegarde45.fr,Cour d'Antin,47.9909172058,2.4439868927,2017-05-10
59669,59670,Mairie de Zuytpeene,Zuytpeene,mairie.zuytpeene@orange.fr,03 28 42 43 05,"",320 la Place,"","",2017-10-13
50335,50700,Mairie de Montaigu-la-Brisette,Montaigu-la-Brisette,mairie.montaigulabrisette@wanadoo.fr,02 33 40 18 18,"",La Bonne-Vierge,49.5693016052,-1.42480003834,2017-04-21
70446,70100,Mairie de Rigny,Rigny,mairie.rigny@wanadoo.fr,+33 3 84 64 81 75,http://www.rigny70.fr,61 rue des Époux-Blanchot,47.4719008,5.6309722,2014-08-04
50078,50430,Mairie de Bretteville-sur-Ay,Bretteville-sur-Ay,mairedebrettevillesuray@wanadoo.fr,02 33 07 10 67,http://www.brettevillesuray.fr,Le Bourg,49.2602996826,-1.63273000717,2017-04-21
03045,03270,Mairie de Busset,Busset,mairie.busset@wanadoo.fr,04 70 59 22 50,http://sites.google.com/site/mairiebusset,1 route de Lachaux,46.0603421,3.5147967,2017-03-31
52442,52300,Mairie de Rupt,Rupt,rupt52.mairie@orange.fr,03 25 94 04 80,"",Place du 8-Mai-1945,48.423328,5.1407939,2017-07-10
33348,33340,Mairie de Queyrac,Queyrac,mairie.de.queyrac@wanadoo.fr,05 56 59 80 50,http://www.mairie-queyrac.fr,1 place du 11-Novembre-1918,45.3560984,-1.062002,2017-02-21
19006,19200,Mairie d'Alleyrat,Alleyrat,alleyrat.mairie@wanadoo.fr,05 55 95 10 43,"",Le Bourg,45.5760917664,2.21597099304,2017-03-31
2B339,20259,Mairie de Vallica,Vallica,vallica.mairie@free.fr,+33 4 95 61 90 15,http://vallica.info,Village,42.521068573,9.05119514465,2015-04-22
21484,21500,Mairie de Planay,Planay,mairiedeplanay@wanadoo.fr,03 80 81 48 00,"",2 rue de l'École,47.7451171875,4.37892913818,2017-04-21
18281,18500,Mairie de Vignoux-sur-Barangeon,Vignoux-sur-Barangeon,mairie@vignoux.fr,02 48 51 51 11,http://www.vignoux.fr,25 rue de la République,47.1960983276,2.1765100956,2017-05-10
27615,27930,Mairie de Sassey,Sassey,mairie.sassey@wanadoo.fr,02 32 31 03 32,"",Route de la Licorne,49.0512275696,1.22430300713,2016-12-16
17195,17330,Mairie de La Jarrie-Audouin,La Jarrie-Audouin,la-jarrie-audouin@mairie17.com,+33 5 46 33 81 55,http://www.lajarrrieaudouinmonclocher.com,4 route de Loulay,46.03150177,-0.489535003901,2015-08-12
60062,60640,Mairie de Berlancourt,Berlancourt,berlancourt@paysnoyonnais.fr,03 44 43 30 07,"",435 rue de l'Église,49.6988983154,3.11185002327,2016-11-14
19079,19140,Mairie d'Eyburie,Eyburie,mairie.eyburie@wanadoo.fr,05 55 73 21 61,http://mairieeyburie.wixsite.com/commune-d-eyburie,4 rue de la Mairie,45.4597358704,1.6355830431,2017-03-31
86025,86310,Mairie de Béthines,Béthines,bethines@cg86.fr,05 49 48 03 09,"",11 rue du Salleron,46.5497016907,0.974273979664,2016-08-08
16221,16140,Mairie de Mons,Mons,mairie-mons@wanadoo.fr,05 45 21 12 06,"",Le Bourg,45.866673,-0.016081,2016-08-08
67437,67703,Mairie de Saverne,Saverne Cedex,info@mairie-saverne.fr,03 88 71 52 71,http://www.saverne.fr,78 Grande rue,48.743744,7.35681,2017-03-31
16338,16300,Mairie de Saint-Médard-de-Barbezieux,Saint-Médard,mairie-st-medard-de-bzx@wanadoo.fr,05 45 78 24 70,"",Le Bourg,45.3940010071,-0.393081009388,2016-08-08
70132,70100,Mairie de Chargey-lès-Gray,Chargey-lès-Gray,mairie.chargeylesgray@wanadoo.fr,03 84 65 55 31,"",5 Grand'rue,47.4873561,5.5750573,2016-11-14
61012,61270,Mairie d'Auguaise,Auguaise,mairie.auguaise@orange.fr,02 33 84 94 59,"",Le Bourg,48.7013244629,0.552886009216,2017-04-21
24466,24230,Mairie de Saint-Michel-de-Montaigne,Saint-Michel-de-Montaigne,mairie.st-micheldemontaigne@wanadoo.fr,05 53 58 60 51,http://www.pays-de-bergerac.com,Le Bourg,44.874085,0.030264,2017-02-21
51634,51510,Mairie de Villers-le-Château,Villers-le-Château,villers-le-chateau@wanadoo.fr,03 26 70 92 95,"",2 rue Fontaine-Saint-Maurice,48.959554,4.267885,2016-07-06
35237,35660,Mairie de Renac,Renac,mairie.renac@wanadoo.fr,02 99 72 01 07,http://www.renac.fr,35 rue Colonel-du-Halgouët,47.7194505,-1.975602,2017-02-21
24029,24400,Mairie de Beaupouyet,Beaupouyet,mairie.beaupouyet@orange.fr,05 53 81 70 58,"",Le Bourg,44.9976399,0.27303,2017-02-21
62477,62690,Mairie d'Izel-lès-Hameau,Izel-lès-Hameau,izel-les-hameau@wanadoo.fr,03 21 58 30 41,http://www.izelleshameau.fr,8 rue des Écoles,50.2961006165,2.51149010658,2016-08-08
08311,08210,Mairie de Mouzon,Mouzon,mairie.mouzon08@orange.fr,03 24 26 10 63,http://www.mouzon.fr,Place de l'Hôtel-de-Ville,49.6059989929,5.07768011093,2016-07-06
22237,22130,Mairie de Pluduno,Pluduno,pluduno-mairie@wanadoo.fr,02 96 84 13 79,http://www.pluduno.fr,13 rue Chateaubriand,48.57970047,-2.22339010239,2017-02-21
42273,42190,Mairie de Saint-Pierre-la-Noaille,Saint-Pierre-la-Noaille,mairie.st.pierre.la.noaille@wanadoo.fr,04 77 60 87 33,http://www.saintpierrelanoaille.fr,115 route de la Mairie,46.1792984009,4.09798002243,2016-12-16
07124,07520,Mairie de Lafarre,Lafarre,mairie.lafarre@gmail.com,04 75 67 83 87,"",Le Village,45.0795440674,4.50910520554,2016-12-16
59384,59550,Mairie de Maroilles,Maroilles,maroilles.commune@orange.fr,03 27 84 74 18,http://www.maroilles.eu,10 place de la Mairie,50.1342010498,3.75903010368,2016-08-08
57040,57590,Mairie d'Aulnois-sur-Seille,Aulnois-sur-Seille,c.aulnois-sur-seille@orange.fr,03 87 01 40 77,"",27 rue Principale,48.8768997192,6.32170009613,2017-06-13
19201,19200,Mairie de Saint-Exupéry-les-Roches,Saint-Exupéry-les-Roches,mairie.stexuperylesroches@wanadoo.fr,05 55 72 81 59,"",2 rue Antoine-de-Saint-Exupéry,45.5167999268,2.37314009666,2017-03-31
63241,63114,Mairie de Montpeyroux,Montpeyroux,montpeyroux.mairie@neufbusiness.fr,04 73 96 62 68,http://www.montpeyroux63.com,1 rue de la Grande-Charreyre,45.6221847534,3.20541501045,2017-03-31
10061,10220,Mairie de Brévonnes,Brévonnes,mairie@brevonnes.fr,03 25 46 30 15,"",8 rue du Tremblet,48.3600997925,4.40062999725,2017-07-10
72026,72110,Mairie de Beaufay,Beaufay,commune-beaufay@wanadoo.fr,02 43 52 13 13,http://www.beaufay.fr,Place Général-de-Gaulle,48.1464996338,0.361954987049,2016-08-08
47060,47220,Mairie de Caudecoste,Caudecoste,accueil@mairie.caudecoste.fr,05 53 87 31 12,http://www.caudecoste.fr,Place Armand-Casse,44.1165008545,0.737385988235,2017-02-21
09011,09800,Mairie d'Antras,Antras,mairieantras@wanadoo.fr,05 34 09 05 41,"",Village,42.8829689,0.9426299,2017-10-09
26148,26390,Mairie de Hauterives,Hauterives,contact@mairie-hauterives.fr,04 75 68 83 10,http://www.mairie-hauterives.fr,10 place de la Mairie,45.255071,5.0277766,2016-12-16
77469,77131,Mairie de Touquin,Touquin,mairie.touquin@wanadoo.fr,01 64 04 15 29,http://www.touquin.fr,Place de la Mairie,48.7599983215,3.04636001587,2017-05-10
60371,60380,Mairie de Loueuse,Loueuse,mairie.loueuse@orange.fr,03 44 82 34 03,"",21 rue des Puits,49.5932998657,1.78584003448,2016-11-14
01317,01250,Mairie de Ramasse,Ramasse,mairie.ramasse317@orange.fr,04 74 30 66 34,http://www.ramasse.fr,Place de l'Abbé-Gringoz,46.207408905,5.33318281174,2016-12-16
38361,38350,Mairie de Saint-Arey,Saint-Arey,mairie-saintarey@wanadoo.fr,04 76 81 10 69,"",Le Village,44.9175567,5.7813587,2016-12-16
02774,02490,Mairie de Vendelles,Vendelles,mairie.vendelles@orange.fr,03 23 66 54 78,"",12 rue des Tilleuls,49.9100456238,3.13593506813,2016-11-14
55220,55500,Mairie de Grimaucourt-près-Sampigny,Grimaucourt-près-Sampigny,commune-de-grimaucourt@orange.fr,03 29 91 36 04,"",30 Grande rue,48.8260002136,5.53385019302,2017-06-13
83150,83560,Mairie de Vinon-sur-Verdon,Vinon-sur-Verdon,secretariat.dgs@vinon-sur-verdon.fr,04 92 78 80 31,http://www.vinon-sur-verdon.fr,66 avenue de la Libération,43.7256011963,5.81267023087,2016-07-06
64450,64370,Mairie de Pomps,Pomps,mairie-de-pomps@orange.fr,+33 5 59 81 60 61,"","1, route de Billère",43.492977,-0.539855,2014-04-21
72275,72460,Mairie de Saint-Corneille,Saint-Corneille,mairie@st-corneille.fr,02 43 27 51 53,"",Place de l'Église,48.0774002075,0.297057986259,2016-08-08
45199,45220,Mairie de Melleroy,Melleroy,mairie-melleroy@orange.fr,02 38 95 24 61,"",1 rue de Château-Renard,47.9212989807,2.93277001381,2017-05-10
69162,69430,Mairie de Quincié-en-Beaujolais,Quincié-en-Beaujolais,mairie@quincie-en-beaujolais.fr,+33 4 74 04 32 47,http://www.quincie-en-beaujolais.fr,17 rue du Bourg,46.1193008423,4.66481018066,2015-07-08
13026,13220,Mairie de Châteauneuf-les-Martigues,Châteauneuf-les-Martigues,direction.generale@chateauneuf-les-martigues.fr,04 42 76 89 00,http://www.chateauneuf-les-martigues.fr,Place Bellot,43.382900238,5.16391992569,2017-07-10
73221,73130,Mairie de Saint-Alban-des-Villards,Saint-Alban-des-Villards,mairie.stalbandesvillards@orange.fr,04 79 59 44 67,http://www.saint-alban-des-villards.fr,Chef-lieu,45.3093643188,6.24872922897,2016-12-16
35125,35130,Mairie de La Guerche-de-Bretagne,La Guerche-de-Bretagne,mairie@laguerchedebretagne.fr,+33 2 99 96 21 09,http://www.laguerchedebretagne.fr,2 rue du Cheval-Blanc,47.941933,-1.230696,2016-04-12
17439,17170,Mairie de Taugon,Taugon,taugon@mairie17.com,05 46 09 76 15,"",1 rue du Marais,46.3088989258,-0.834973990917,2017-07-26
59060,59730,Mairie de Beaurain,Beaurain,mairie-beaurain@wanadoo.fr,+33 3 27 37 30 08,"",5 rue de l'École,50.1808071,3.5542683,2015-08-12
27505,27390,Mairie de Saint-Agnan-de-Cernières,Saint-Agnan-de-Cernières,mairiestagnan27@wanadoo.fr,02 32 44 58 42,"",98 route de la Bellangère,48.951708,0.531079,2016-12-16
08116,08390,Mairie de Bairon-et-ses-environs,Bairon-et-ses-environs,commune.chesne@wanadoo.fr,03 24 30 10 50,http://www.lechesne08.fr,Le Chesne,49.5152089,4.7653413,2017-07-10
52196,52260,Mairie de Faverolles,Faverolles,commune.faverolles@wanadoo.fr,03 25 84 78 06,"",1 rue Théodore-Daigney,47.9463996887,5.20958995819,2016-07-06
65381,65330,Mairie de Sabarros,Sabarros,cne.sabarros@wanadoo.fr,05 62 99 77 45,"",Route de la Carrère,43.206206,0.467997,2017-10-09
81260,81120,Mairie de Saint-Lieux-Lafenasse,Saint-Lieux-Lafenasse,mairie.lafenasse@wanadoo.fr,05 63 55 53 95,"",2 place Jacques-Durand,43.7735701,2.1926321,2017-10-09
19193,19220,Mairie de Saint-Cirgues-la-Loutre,Saint-Cirgues-la-Loutre,saint-cirgues-la-loutre@mairie19.fr,05 55 28 27 04,http://www.saint-cirgues.correze.net,Le Bourg,45.0787010193,2.09886002541,2017-03-31
27537,27430,Mairie de Saint-Étienne-du-Vauvray,Saint-Étienne-du-Vauvray,mairie@st-etienne-vauvray.fr,02 32 59 94 53,"",23 rue Nationale,49.2415008545,1.22018003464,2016-12-16
58019,58170,Mairie d'Avrée,Avrée,mairieavree@wanadoo.fr,03 86 30 93 99,"",Le Bourg,46.8183288574,3.86971402168,2017-04-21
40202,40180,Mairie de Narrosse,Narrosse,mairie.narrosse@orange.fr,05 58 58 70 70,http://www.mairie-narrosse.fr,117 rue des Écoles,43.6926054,-1.0092585,2017-02-21
32330,32160,Mairie de Préchac-sur-Adour,Préchac-sur-Adour,mairie.prechacsuradour@wanadoo.fr,05 62 69 44 87,"",2 place de la Mairie,43.602055,-0.002889,2017-10-09
80381,80370,Mairie de Gorges,Gorges,mairie.gorges@laposte.net,+33 3 22 32 72 05,"","1, rue de la Mairie",50.1101881,2.1780377,2014-12-29
77388,77260,Mairie de Reuil-en-Brie,Reuil-en-Brie,mairie.reuil-en-brie@wanadoo.fr,01 60 22 07 51,http://www.reuil-en-brie.fr,80 rue du 8-Mai-1945,48.9593009949,3.14401006699,2017-05-10
52438,52500,Mairie de Rougeux,Rougeux,mairie.rougeux@wanadoo.fr,03 25 88 70 98,"",3 rue de la Mairie,47.7807006836,5.60161018372,2017-07-10
62481,62140,Mairie de Labroye,Labroye,mairie.labroye@wanadoo.fr,+33 3 21 86 94 79,"",2 rue de l'Ancien-Marché,50.27863,1.990562,2014-10-29
46070,46230,Mairie de Cieurac,Cieurac,mairiecieurac@wanadoo.fr,05 65 31 63 48,http://www.cieurac.fr,1 place de la Mairie,44.367824,1.50817,2017-10-09
39323,39290,Mairie de Menotey,Menotey,mairie.menotey@wanadoo.fr,03 84 79 27 85,"",2 rue de l'Oberlin,47.1631011963,5.4979300499,2016-11-14
31174,31160,Mairie d'Estadens,Estadens,mairie.estadens@orange.fr,05 61 88 48 06,"",Le Plan,43.035279,0.847239,2017-10-09
2B256,20229,Mairie de Rapaggio,RAPAGGIO,"",04 95 38 81 37,"",Rapaggio,"","",2017-09-19
50509,50480,Mairie de Sainte-Marie-du-Mont,Sainte-Marie-du-Mont,mairie.stemariedumont@wanadoo.fr,02 33 71 58 00,http://www.saintemariedumont.fr,2 place de l'Église,49.3782997131,-1.2252600193,2017-04-21
19138,19500,Mairie de Meyssac,Meyssac,mairie@meyssac.fr,05 55 25 40 20,http://www.meyssac.fr,Place de la Halle,45.0557899475,1.67354202271,2017-03-31
79159,79330,Mairie de Luché-Thouarsais,Luché-Thouarsais,mairie.luchethouarsais@wanadoo.fr,+33 5 49 96 49 92,"",17 rue du Rosier,46.9070014954,-0.300787985325,2015-08-12
56172,56420,Mairie de Plumelec,Plumelec,fg.mairie@plumelec.fr,02 97 42 24 27,http://www.plumelec.org,19 place de l'Église,47.837699,-2.639409,2017-02-21
59545,59360,Mairie de Saint-Souplet,Saint-Souplet,mairie.st.souplet@wanadoo.fr,03 27 84 01 26,"",2 rue de la Haie-Menneresse,50.0531997681,3.52550005913,2016-08-08
51091,51230,Mairie de Broussy le Petit,BROUSSY LE PETIT,mairie.broussy@gmail.com,03 26 81 69 26,"",6 rue de Champigny,48.7919998169,3.82696008682,2016-06-15
63433,63470,Mairie de Tortebesse,Tortebesse,mairie.tortebesse@wanadoo.fr,04 73 22 11 29,"",Le Bourg,45.7310183,2.6497199,2017-03-31
97222,97231,Mairie du Robert,Le Robert,contact@ville-robert.fr,+596 5 96 65 10 05,http://www.ville-robert.fr,Rue Vincent-Allègre,14.677557,-60.9392416,2016-12-16
35310,35133,Mairie de Saint-Sauveur-des-Landes,Saint-Sauveur-des-Landes,communesaintsauveur@wanadoo.fr,02 99 98 81 35,http://www.saint-sauveur-des-landes.fr,2 place de l'Église,48.3421427,-1.3136453,2017-02-21
38401,38110,Mairie de Saint-Jean-de-Soudain,Saint-Jean-de-Soudain,mairie.de.st.jean.soudain@wanadoo.fr,04 74 97 11 57,http://www.saintjeandesoudain.fr,1 place des Anciens-Combattants,49.557277,0.368473999999992,2016-12-16
16132,16150,Mairie d'Étagnac,Étagnac,mairie@etagnac.fr,05 45 89 20 33,http://www.etagnac.com,57 Grand'rue,45.8974025,0.7751512,2016-08-08
65464,65360,Mairie de Vielle-Adour,Vielle-Adour,mairie.vielleadour@wanadoo.fr,05 62 45 91 97,"",2 route de Hitte,43.1456260681,0.1196179986,2017-10-09
35331,35160,Mairie de Talensac,Talensac,mairie@talensac.fr,02 99 09 06 15,http://www.talensac.fr,9 bis rue de Saint-Péran,48.1085014343,-1.92915999889,2017-02-21
67550,67360,Mairie de Wœrth,Wœrth,ville.woerth@wanadoo.fr,03 88 09 30 21,http://www.woerth.eu,2 rue du Moulin,48.9384002686,7.7470498085,2017-03-31
93078,93420,Mairie de Villepinte,Villepinte,mairie@ville-villepinte.fr,01 41 52 53 00,http://www.ville-villepinte.fr,Place de l'Hôtel-de-Ville,48.9193077087,2.5366768837,2017-05-10
62581,62134,Mairie de Monchy-Cayeux,Monchy-Cayeux,mairie-monchy-cayeux@wanadoo.fr,03 21 04 61 84,"",1 rue d'En-Haut,50.4076004028,2.3054599762,2016-08-08
40276,40550,Mairie de Saint-Michel-Escalus,Saint-Michel-Escalus,mairie.saintmichellescalus@wanadoo.fr,05 58 48 77 01,"",178 route de la Mairie,43.8764762878,-1.23297905922,2017-02-21
27448,27120,Mairie de Pacy-sur-Eure,Pacy-sur-Eure,mairie@pacy27.fr,02 32 36 03 27,http://www.ville-pacy-sur-eure.fr,Place René-Tomasini,49.0141716003,1.38120698929,2016-12-16
63227,63730,Mairie de Mirefleurs,Mirefleurs,accueil@mairie.mirefleurs.fr,04 73 39 94 21,http://www.mirefleurs.fr,Esplanade George-Onslow,45.6956119,3.224773,2017-03-31
55085,55200,Mairie de Broussey-Raulecourt,Broussey-Raulecourt,mairie.broussey@orange.fr,03 29 90 41 79,http://www.broussey-raulecourt.com,1 rue de l'Entrée,48.82488,5.703502,2017-07-05
78237,78790,Mairie de Flins-Neuve-Église,Flins-Neuve-Église,mairieflinsneuveeglise@orange.fr,+33 1 30 42 56 20,"",Grande rue,48.8599014282,1.58580994606,2015-05-12
55410,55600,Mairie de Quincy-Landzécourt,Quincy-Landzécourt,mairie.de.quincy.landzecourt@ozone.net,03 29 80 13 16,http://www.quincyland.canalblog.com,3 Grande rue,49.5261001587,5.35119009018,2017-06-13
16105,16360,Mairie de Condéon,Condéon,mairie@condeon.fr,05 45 78 55 07,"",Le Bourg,45.3801994324,-0.204281002283,2016-08-08
02335,02800,Mairie de Fressancourt,FRESSANCOURT,mairie.fressancourt@wanadoo.fr,+33 3 23 56 46 54,"",1 grande rue,49.6231002808,3.38502001762,2007-11-29
19004,19380,Mairie d'Albussac,Albussac,mairie.albussac@wanadoo.fr,05 55 28 61 48,http://www.albussac.correze.net,Le Bourg,45.1538734436,1.89454805851,2017-03-31
03051,03370,Mairie de Chambérat,Chambérat,mairie-chamberat@pays-allier.com,04 70 06 31 13,"",9 bis rue de l'École,46.4178264,2.4135046,2017-03-31
09267,09800,Mairie de Saint-Lary,Saint-Lary,mairie.saint-lary@wanadoo.fr,05 61 96 81 08,http://www.saint-lary-ariege-pyrenees.com,Route de Portet,42.9305458,0.893612,2017-10-09
52101,52150,Mairie de Champigneulles-en-Bassigny,Champigneulles-en-Bassigny,champigneullesenbass@orange.fr,03 25 01 72 86,"",4 Grande rue,"","",2017-10-10
32386,32220,Mairie de Saint-Lizier-du-Planté,Saint-Lizier-du-Planté,"",+33 5 62 62 50 83,"",Le Village,43.413096,0.950865000000022,2015-07-06
45108,45720,Mairie de Coullons,Coullons,coullons.mairie@wanadoo.fr,02 38 36 10 10,http://www.coullons.fr,Le Village,47.6206016541,2.49271011353,2017-05-10
32387,32220,Mairie de Saint-Loube,Saint-Loube,mairie-saintloube@wanadoo.fr,05 62 62 50 66,http://saintloube-amades.fr,Village,43.438608,0.991631,2017-10-09
71166,71320,Mairie de Cuzy,Cuzy,mairie-cuzy@orange.fr,03 86 30 08 38,"",Le Bourg,46.763844,4.029456,2017-04-21
88413,88107,Mairie de Saint-Dié-des-Vosges,Saint-Dié-des-Vosges Cedex,contact@ville-saintdie.fr,03 29 52 66 66,http://www.saint-die.eu,Place Jules-Ferry,48.2869987488,6.94716978073,2017-06-13
